Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR
,,D,,"Device Nr: #1, Diving-PAM ",,,,
22/05/13,12:42:18,C,,MI=6;SI=8;SW=0.8;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=20;CW=30:00;CI=2;LW=0:10;LI=3;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ,,,,
22/05/13,12:42:18,SLCS,,Light Curve start ,,,,
22/05/13,12:42:19,FO,1471,145,585,0,0.752,0
22/05/13,12:42:27,SCHS,,Chart Start ,,,,
22/05/13,12:42:28,F,1472,462,584,70,0.209,6.1
22/05/13,12:42:38,F,1473,503,574,108,0.124,5.6
22/05/13,12:42:48,F,1474,522,566,160,0.078,5.2
22/05/13,12:42:57,F,1475,528,560,218,0.057,5.2
22/05/13,12:43:07,F,1476,532,554,318,0.04,5.3
22/05/13,12:43:17,F,1477,533,546,427,0.024,4.3
22/05/13,12:43:27,F,1478,531,539,631,0.015,4
22/05/13,12:43:37,F,1479,525,526,901,0.002,0.8
22/05/13,12:44:49,SLCS,,Light Curve start ,,,,
22/05/13,12:44:49,REG1,,#1: Error: Not enough measures for calculating the curve ,,,,
22/05/13,12:44:49,REG2,,#1: Error: Not enough measures for calculating the curve ,,,,
22/05/13,12:44:50,FO,1480,11,74,0,0.851,0
22/05/13,12:44:50,SLCE,,Light Curve end ,,,,
22/05/13,12:45:17,SLCS,,Light Curve start ,,,,
22/05/13,12:45:17,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:45:17,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:45:18,FO,1481,141,599,0,0.765,0
22/05/13,12:45:27,F,1482,411,595,70,0.309,9.1
22/05/13,12:45:37,F,1483,485,585,108,0.171,7.8
22/05/13,12:45:47,F,1484,513,577,160,0.111,7.5
22/05/13,12:45:57,F,1485,525,570,218,0.079,7.2
22/05/13,12:46:06,F,1486,532,561,318,0.052,6.9
22/05/13,12:46:16,F,1487,534,554,427,0.036,6.5
22/05/13,12:46:26,F,1488,534,544,631,0.018,4.8
22/05/13,12:46:36,F,1489,528,534,901,0.011,4.2
22/05/13,12:46:36,SLCE,,Light Curve end ,,,,
22/05/13,12:48:35,SLCS,,Light Curve start ,,,,
22/05/13,12:48:35,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:48:35,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:48:36,FO,1490,157,684,0,0.77,0
22/05/13,12:48:46,F,1491,470,688,70,0.317,9.3
22/05/13,12:48:56,F,1492,544,676,108,0.195,8.8
22/05/13,12:49:06,F,1493,577,667,160,0.135,9.1
22/05/13,12:49:16,F,1494,593,659,218,0.1,9.2
22/05/13,12:49:16,SLCE,,Light Curve end ,,,,
22/05/13,12:49:48,C,,MI=6;SI=8;SW=0.8;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=20;CW=30:00;CI=2;LW=0:10;LI=4;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ,,,,
22/05/13,12:49:48,SLCS,,Light Curve start ,,,,
22/05/13,12:49:48,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:49:48,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:49:49,FO,1496,168,647,0,0.74,0
22/05/13,12:49:58,F,1497,505,660,108,0.235,10.7
22/05/13,12:50:08,F,1498,550,654,160,0.159,10.7
22/05/13,12:50:17,F,1499,572,646,218,0.115,10.5
22/05/13,12:50:27,F,1500,590,640,318,0.078,10.4
22/05/13,12:50:37,F,1501,593,631,427,0.06,10.8
22/05/13,12:50:47,F,1502,599,620,631,0.034,9
22/05/13,12:50:57,F,1503,598,610,901,0.02,7.6
22/05/13,12:51:06,F,1504,591,597,1302,0.01,5.5
22/05/13,12:51:06,SLCE,,Light Curve end ,,,,
22/05/13,12:52:30,SLCS,,Light Curve start ,,,,
22/05/13,12:52:30,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:52:30,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:52:31,FO,1505,130,556,0,0.766,0
22/05/13,12:52:40,F,1506,482,556,108,0.133,6
22/05/13,12:52:50,F,1507,505,546,160,0.075,5
22/05/13,12:53:00,F,1508,509,539,218,0.056,5.1
22/05/13,12:53:10,F,1509,508,526,318,0.034,4.5
22/05/13,12:53:20,F,1510,504,514,427,0.019,3.4
22/05/13,12:53:29,F,1511,495,500,631,0.01,2.7
22/05/13,12:53:39,F,1512,483,483,901,0,0
22/05/13,12:53:49,F,1513,462,460,1302,-,-
22/05/13,12:53:49,SLCE,,Light Curve end ,,,,
22/05/13,12:56:10,SLCS,,Light Curve start ,,,,
22/05/13,12:56:10,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:56:10,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:56:11,FO,1514,154,478,0,0.678,0
22/05/13,12:56:20,F,1515,410,446,108,0.081,3.7
22/05/13,12:56:29,F,1516,408,431,160,0.053,3.6
22/05/13,12:56:39,F,1517,403,416,218,0.031,2.8
22/05/13,12:56:49,F,1518,399,412,318,0.032,4.3
22/05/13,12:56:59,F,1519,397,401,427,0.01,1.8
22/05/13,12:57:09,F,1520,394,396,631,0.005,1.3
22/05/13,12:57:19,F,1521,389,390,901,0.003,1.1
22/05/13,12:57:29,F,1522,383,383,1302,0,0
22/05/13,12:57:29,SLCE,,Light Curve end ,,,,
22/05/13,12:59:31,SLCS,,Light Curve start ,,,,
22/05/13,12:59:31,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:59:31,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,12:59:32,FO,1523,223,632,0,0.647,0
22/05/13,12:59:41,F,1524,496,612,108,0.19,8.6
22/05/13,12:59:51,F,1525,512,587,160,0.128,8.6
22/05/13,13:00:01,F,1526,510,564,218,0.096,8.8
22/05/13,13:00:10,F,1527,510,547,318,0.068,9.1
22/05/13,13:00:20,F,1528,507,530,427,0.043,7.7
22/05/13,13:00:30,F,1529,504,520,631,0.031,8.2
22/05/13,13:00:40,F,1530,496,503,901,0.014,5.3
22/05/13,13:00:50,F,1531,483,487,1302,0.008,4.4
22/05/13,13:00:50,SLCE,,Light Curve end ,,,,
22/05/13,13:02:36,C,,MI=6;SI=8;SW=0.8;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=20;CW=30:00;CI=2;LW=0:10;LI=3;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ,,,,
22/05/13,13:02:36,SLCS,,Light Curve start ,,,,
22/05/13,13:02:36,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,13:02:36,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,13:02:37,FO,1533,171,715,0,0.761,0
22/05/13,13:02:46,F,1534,467,718,70,0.35,10.3
22/05/13,13:02:56,F,1535,556,709,108,0.216,9.8
22/05/13,13:03:06,F,1536,593,698,160,0.15,10.1
22/05/13,13:03:16,F,1537,608,690,218,0.119,10.9
22/05/13,13:03:25,F,1538,626,681,318,0.081,10.8
22/05/13,13:03:25,SLCE,,Light Curve end ,,,,
22/05/13,13:03:46,C,,MI=6;SI=8;SW=0.8;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=20;CW=30:00;CI=2;LW=0:10;LI=4;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ,,,,
22/05/13,13:03:46,SLCS,,Light Curve start ,,,,
22/05/13,13:03:46,REG1,,"#1: alpha: 0.257, ETRm: 13.769, Ek: 53.595   ( beta: 0.011, ETRmPot: 16.550 ) ",,,,
22/05/13,13:03:46,REG2,,"#1: alpha: 2.407, ETRm: 11.450, Ek: 4.756 ",,,,
22/05/13,13:03:47,FO,1540,202,668,0,0.698,0
22/05/13,13:03:56,F,1541,492,685,108,0.282,12.8
22/05/13,13:04:06,F,1542,545,678,160,0.196,13.2
22/05/13,13:04:16,F,1543,571,670,218,0.148,13.6
22/05/13,13:04:25,F,1544,596,660,318,0.097,13
22/05/13,13:04:35,F,1545,608,653,427,0.069,12.4
22/05/13,13:04:45,F,1546,618,645,631,0.042,11.1
22/05/13,13:04:55,F,1547,620,636,901,0.025,9.5
22/05/13,13:05:05,F,1548,612,619,1302,0.011,6
22/05/13,13:05:05,SLCE,,Light Curve end ,,,,
22/05/13,13:07:03,SLCS,,Light Curve start ,,,,
22/05/13,13:07:03,REG1,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,13:07:03,REG2,,#1: Error: First 3 ETR-Values are not increasing ,,,,
22/05/13,13:07:04,FO,1549,161,643,0,0.75,0
22/05/13,13:07:12,F,1550,478,650,108,0.265,12
22/05/13,13:07:22,F,1551,530,641,160,0.173,11.6
22/05/13,13:07:32,F,1552,552,634,218,0.129,11.8
22/05/13,13:07:42,F,1553,569,625,318,0.09,12
22/05/13,13:07:52,F,1554,578,619,427,0.066,11.8
22/05/13,13:08:02,F,1555,586,608,631,0.036,9.5
22/05/13,13:08:12,F,1556,586,601,901,0.025,9.5
