"2013-03-07";"12:13:49";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2013-03-02";"13:25:38";"F";"2777";"465";"516";"199";"0.099";"8.3"
"2013-03-02";"13:25:48";"F";"2778";"453";"487";"272";"0.070";"8.0"
"2013-03-02";"13:25:58";"F";"2779";"438";"456";"399";"0.039";"6.5"
"2013-03-02";"13:26:07";"F";"2780";"416";"429";"537";"0.030";"6.8"
"2013-03-02";"13:26:07";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:27:42";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:27:42";"REG1";"";"#1: alpha: 0.390, ETRm: 11.441, Ek: 29.365   ( beta: 0.003, ETRmPot: 11.901 ) ";""
"2013-03-02";"13:27:42";"REG2";"";"#1: alpha: 0.301, ETRm: 11.124, Ek: 36.926 ";""
"2013-03-02";"13:27:43";"FO";"2781";"141";"449";"0";"0.686";"0.0"
"2013-03-02";"13:27:52";"F";"2782";"149";"443";"15";"0.664";"4.2"
"2013-03-02";"13:28:02";"F";"2783";"212";"434";"42";"0.512";"9.0"
"2013-03-02";"13:28:12";"F";"2784";"287";"421";"86";"0.318";"11.5"
"2013-03-02";"13:28:22";"F";"2785";"331";"411";"133";"0.195";"10.9"
"2013-03-02";"13:28:32";"F";"2786";"347";"401";"199";"0.135";"11.3"
"2013-03-02";"13:28:42";"F";"2787";"352";"390";"272";"0.097";"11.1"
"2013-03-02";"13:28:52";"F";"2788";"354";"380";"399";"0.068";"11.4"
"2013-03-02";"13:29:02";"F";"2789";"351";"368";"537";"0.046";"10.4"
"2013-03-02";"13:29:02";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:31:50";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:31:50";"REG1";"";"#1: alpha: 0.418, ETRm: 12.161, Ek: 29.109   ( beta: 0.006, ETRmPot: 13.155 ) ";""
"2013-03-02";"13:31:50";"REG2";"";"#1: alpha: 0.328, ETRm: 11.459, Ek: 34.956 ";""
"2013-03-02";"13:31:51";"FO";"2790";"179";"647";"0";"0.723";"0.0"
"2013-03-02";"13:32:00";"F";"2791";"204";"646";"15";"0.684";"4.3"
"2013-03-02";"13:32:10";"F";"2792";"280";"613";"42";"0.543";"9.6"
"2013-03-02";"13:32:20";"F";"2793";"364";"561";"86";"0.351";"12.7"
"2013-03-02";"13:32:30";"F";"2794";"381";"488";"133";"0.219";"12.2"
"2013-03-02";"13:32:40";"F";"2795";"362";"423";"199";"0.144";"12.0"
"2013-03-02";"13:32:49";"F";"2796";"330";"362";"272";"0.088";"10.1"
"2013-03-02";"13:32:59";"F";"2797";"297";"318";"399";"0.066";"11.1"
"2013-03-02";"13:33:09";"F";"2798";"266";"279";"537";"0.047";"10.6"
"2013-03-02";"13:33:09";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:34:17";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:34:17";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-02";"13:34:17";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-02";"13:34:18";"FO";"2799";"119";"530";"0";"0.775";"0.0"
"2013-03-02";"13:34:18";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:34:25";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:34:25";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-02";"13:34:25";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-02";"13:34:26";"FO";"2800";"132";"528";"0";"0.750";"0.0"
"2013-03-02";"13:34:26";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:34:28";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:34:28";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-02";"13:34:28";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-02";"13:34:29";"FO";"2801";"145";"523";"0";"0.723";"0.0"
"2013-03-02";"13:34:29";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:35:43";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:35:43";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.001, ETRmPot: 6.543 ) ";""
"2013-03-02";"13:35:43";"REG2";"";"#1: alpha: 0.287, ETRm: 6.773, Ek: 23.578 ";""
"2013-03-02";"13:35:44";"FO";"2802";"141";"459";"0";"0.693";"0.0"
"2013-03-02";"13:35:54";"F";"2803";"168";"452";"15";"0.628";"4.0"
"2013-03-02";"13:36:04";"F";"2804";"290";"438";"42";"0.338";"6.0"
"2013-03-02";"13:36:14";"F";"2805";"353";"425";"86";"0.169";"6.1"
"2013-03-02";"13:36:24";"F";"2806";"368";"417";"133";"0.118";"6.6"
"2013-03-02";"13:36:34";"F";"2807";"378";"413";"199";"0.085";"7.1"
"2013-03-02";"13:36:43";"F";"2808";"382";"408";"272";"0.064";"7.3"
"2013-03-02";"13:36:53";"F";"2809";"389";"406";"399";"0.042";"7.0"
"2013-03-02";"13:37:03";"F";"2810";"390";"402";"537";"0.030";"6.8"
"2013-03-02";"13:37:03";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:38:06";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:38:06";"REG1";"";"#1: alpha: 0.456, ETRm: 6.135, Ek: 13.463   ( beta: 0.001, ETRmPot: 6.222 ) ";""
"2013-03-02";"13:38:06";"REG2";"";"#1: alpha: 0.326, ETRm: 6.003, Ek: 18.437 ";""
"2013-03-02";"13:38:07";"FO";"2811";"129";"421";"0";"0.694";"0.0"
"2013-03-02";"13:38:16";"F";"2812";"161";"416";"15";"0.613";"3.9"
"2013-03-02";"13:38:26";"F";"2813";"255";"403";"42";"0.367";"6.5"
"2013-03-02";"13:38:36";"F";"2814";"320";"389";"86";"0.177";"6.4"
"2013-03-02";"13:38:46";"F";"2815";"335";"374";"133";"0.104";"5.8"
"2013-03-02";"13:38:56";"F";"2816";"333";"358";"199";"0.070";"5.9"
"2013-03-02";"13:39:06";"F";"2817";"328";"345";"272";"0.049";"5.6"
"2013-03-02";"13:39:15";"F";"2818";"320";"331";"399";"0.033";"5.5"
"2013-03-02";"13:39:25";"F";"2819";"309";"318";"537";"0.028";"6.3"
"2013-03-02";"13:39:25";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:41:15";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:41:15";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.004, ETRmPot: 6.953 ) ";""
"2013-03-02";"13:41:15";"REG2";"";"#1: alpha: 0.229, ETRm: 8.217, Ek: 35.849 ";""
"2013-03-02";"13:41:16";"FO";"2820";"199";"649";"0";"0.693";"0.0"
"2013-03-02";"13:41:26";"F";"2821";"254";"606";"15";"0.581";"3.7"
"2013-03-02";"13:41:36";"F";"2822";"352";"556";"42";"0.367";"6.5"
"2013-03-02";"13:41:46";"F";"2823";"399";"504";"86";"0.208";"7.5"
"2013-03-02";"13:41:55";"F";"2824";"390";"447";"133";"0.128";"7.2"
"2013-03-02";"13:42:05";"F";"2825";"365";"404";"199";"0.097";"8.1"
"2013-03-02";"13:42:15";"F";"2826";"342";"368";"272";"0.071";"8.1"
"2013-03-02";"13:42:25";"F";"2827";"322";"339";"399";"0.050";"8.4"
"2013-03-02";"13:42:35";"F";"2828";"302";"316";"537";"0.044";"9.9"
"2013-03-02";"13:42:35";"SLCE";"";"Light Curve end ";""
"2013-03-02";"13:44:14";"SLCS";"";"Light Curve start ";""
"2013-03-02";"13:44:14";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.005, ETRmPot: 15.139 ) ";""
"2013-03-02";"13:44:14";"REG2";"";"#1: alpha: 0.186, ETRm: 17.060, Ek: 91.943 ";""
"2013-03-02";"13:44:15";"FO";"2829";"175";"656";"0";"0.733";"0.0"
"2013-03-02";"13:44:25";"F";"2830";"252";"650";"15";"0.612";"3.9"
"2013-03-02";"13:44:35";"F";"2831";"337";"631";"42";"0.466";"8.2"
"2013-03-02";"13:44:45";"F";"2832";"396";"601";"86";"0.341";"12.3"
"2013-03-02";"13:44:55";"F";"2833";"426";"568";"133";"0.250";"14.0"
"2013-03-02";"13:45:05";"F";"2834";"433";"536";"199";"0.192";"16.0"
"2013-03-02";"13:45:14";"F";"2835";"424";"499";"272";"0.150";"17.1"
"2013-03-02";"13:45:24";"F";"2836";"412";"458";"399";"0.100";"16.8"
"2013-03-02";"13:45:34";"F";"2837";"391";"426";"537";"0.082";"18.5"
"2013-03-02";"13:45:34";"SLCE";"";"Light Curve end ";""
"2013-03-02";"16:46:42";"F";"2838";"0";"0";"0";"-";"-"
"2013-03-05";"11:48:03";"C";"";"MI=5;SI=8;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=26;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"11:48:04";"F";"2840";"0";"3";"0";"-";"-"
"2013-03-05";"12:16:09";"C";"";"MI=5;SI=8;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:16:09";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:16:09";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.002, ETRmPot: 12.133 ) ";""
"2013-03-05";"12:16:09";"REG2";"";"#1: alpha: 0.204, ETRm: 12.581, Ek: 61.658 ";""
"2013-03-05";"12:16:10";"FO";"2842";"139";"529";"0";"0.737";"0.0"
"2013-03-05";"12:16:20";"F";"2843";"193";"495";"14";"0.610";"3.6"
"2013-03-05";"12:16:30";"F";"2844";"258";"465";"41";"0.445";"7.7"
"2013-03-05";"12:16:40";"F";"2845";"318";"448";"85";"0.290";"10.4"
"2013-03-05";"12:16:50";"F";"2846";"346";"432";"133";"0.199";"11.1"
"2013-03-05";"12:17:00";"F";"2847";"359";"422";"200";"0.149";"12.5"
"2013-03-05";"12:17:09";"F";"2848";"365";"412";"275";"0.114";"13.2"
"2013-03-05";"12:17:19";"F";"2849";"372";"403";"404";"0.077";"13.1"
"2013-03-05";"12:17:29";"F";"2850";"373";"395";"545";"0.056";"12.8"
"2013-03-05";"12:17:29";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:19:54";"C";"";"MI=5;SI=8;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:19:54";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:19:54";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.010, ETRmPot: 19.109 ) ";""
"2013-03-05";"12:19:54";"REG2";"";"#1: alpha: 0.156, ETRm: 23.995, Ek: 153.693 ";""
"2013-03-05";"12:19:55";"FO";"2852";"181";"562";"0";"0.678";"0.0"
"2013-03-05";"12:20:04";"F";"2853";"212";"546";"14";"0.612";"3.6"
"2013-03-05";"12:20:14";"F";"2854";"261";"517";"41";"0.495";"8.5"
"2013-03-05";"12:20:24";"F";"2855";"315";"493";"85";"0.361";"12.9"
"2013-03-05";"12:20:33";"F";"2856";"345";"482";"133";"0.284";"15.9"
"2013-03-05";"12:20:43";"F";"2857";"368";"476";"200";"0.227";"19.1"
"2013-03-05";"12:20:53";"F";"2858";"383";"473";"275";"0.190";"21.9"
"2013-03-05";"12:21:03";"F";"2859";"405";"472";"404";"0.142";"24.1"
"2013-03-05";"12:21:13";"F";"2860";"421";"473";"545";"0.110";"25.2"
"2013-03-05";"12:21:13";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:23:14";"C";"";"MI=5;SI=8;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=2;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:23:14";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:23:14";"REG1";"";"#1: alpha: 0.397, ETRm: 28.105, Ek: 70.717   ( beta: 0.009, ETRmPot: 31.218 ) ";""
"2013-03-05";"12:23:14";"REG2";"";"#1: alpha: 0.322, ETRm: 26.973, Ek: 83.831 ";""
"2013-03-05";"12:23:15";"FO";"2862";"179";"694";"0";"0.742";"0.0"
"2013-03-05";"12:23:24";"F";"2863";"210";"692";"41";"0.697";"12.0"
"2013-03-05";"12:23:34";"F";"2864";"282";"692";"85";"0.592";"21.1"
"2013-03-05";"12:23:44";"F";"2865";"378";"669";"133";"0.435";"24.3"
"2013-03-05";"12:23:53";"F";"2866";"440";"647";"200";"0.320";"26.9"
"2013-03-05";"12:24:03";"F";"2867";"474";"624";"275";"0.240";"27.7"
"2013-03-05";"12:24:13";"F";"2868";"500";"598";"404";"0.164";"27.8"
"2013-03-05";"12:24:23";"F";"2869";"499";"568";"545";"0.121";"27.7"
"2013-03-05";"12:24:33";"F";"2870";"492";"530";"811";"0.072";"24.5"
"2013-03-05";"12:24:33";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:26:36";"C";"";"MI=5;SI=9;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:26:36";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:26:36";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:26:36";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:26:37";"FO";"2872";"0";"19";"0";"-";"-"
"2013-03-05";"12:26:47";"F";"2873";"2";"3";"14";"-";"-"
"2013-03-05";"12:26:57";"F";"2874";"344";"739";"41";"0.535";"9.2"
"2013-03-05";"12:27:07";"F";"2875";"402";"708";"85";"0.432";"15.4"
"2013-03-05";"12:27:17";"F";"2876";"459";"677";"133";"0.322";"18.0"
"2013-03-05";"12:27:27";"F";"2877";"492";"653";"200";"0.247";"20.7"
"2013-03-05";"12:27:36";"F";"2878";"508";"625";"275";"0.187";"21.6"
"2013-03-05";"12:27:46";"F";"2879";"519";"598";"404";"0.132";"22.4"
"2013-03-05";"12:27:56";"F";"2880";"515";"570";"545";"0.096";"22.0"
"2013-03-05";"12:27:56";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:28:59";"C";"";"MI=5;SI=10;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:28:59";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:28:59";"REG1";"";"#1: alpha: 0.336, ETRm: 22.467, Ek: 66.791   ( beta: 0.004, ETRmPot: 24.079 ) ";""
"2013-03-05";"12:28:59";"REG2";"";"#1: alpha: 0.264, ETRm: 22.064, Ek: 83.710 ";""
"2013-03-05";"12:29:00";"FO";"2882";"201";"643";"0";"0.687";"0.0"
"2013-03-05";"12:29:09";"F";"2883";"211";"648";"14";"0.674";"4.0"
"2013-03-05";"12:29:18";"F";"2884";"242";"646";"41";"0.625";"10.8"
"2013-03-05";"12:29:28";"F";"2885";"334";"626";"85";"0.466";"16.6"
"2013-03-05";"12:29:38";"F";"2886";"393";"601";"133";"0.346";"19.3"
"2013-03-05";"12:29:48";"F";"2887";"430";"582";"200";"0.261";"21.9"
"2013-03-05";"12:29:58";"F";"2888";"450";"560";"275";"0.196";"22.6"
"2013-03-05";"12:30:08";"F";"2889";"466";"537";"404";"0.132";"22.4"
"2013-03-05";"12:30:18";"F";"2890";"466";"515";"545";"0.095";"21.7"
"2013-03-05";"12:30:18";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:30:57";"C";"";"MI=5;SI=10;SW=0.6;AI=4;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:30:57";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:30:57";"REG1";"";"#1: alpha: 0.372, ETRm: 24.259, Ek: 65.265   ( beta: 0.013, ETRmPot: 28.195 ) ";""
"2013-03-05";"12:30:57";"REG2";"";"#1: alpha: 0.304, ETRm: 23.410, Ek: 76.946 ";""
"2013-03-05";"12:30:58";"FO";"2892";"166";"524";"0";"0.683";"0.0"
"2013-03-05";"12:31:07";"F";"2893";"170";"521";"14";"0.674";"4.0"
"2013-03-05";"12:31:17";"F";"2894";"187";"539";"41";"0.653";"11.2"
"2013-03-05";"12:31:26";"F";"2895";"250";"536";"85";"0.534";"19.1"
"2013-03-05";"12:31:36";"F";"2896";"316";"516";"133";"0.388";"21.7"
"2013-03-05";"12:31:46";"F";"2897";"358";"500";"200";"0.284";"23.9"
"2013-03-05";"12:31:56";"F";"2898";"383";"486";"275";"0.212";"24.5"
"2013-03-05";"12:32:06";"F";"2899";"402";"464";"404";"0.134";"22.7"
"2013-03-05";"12:32:16";"F";"2900";"405";"449";"545";"0.098";"22.4"
"2013-03-05";"12:32:16";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:33:14";"C";"";"MI=6;SI=10;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=28;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:33:14";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:33:14";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:33:14";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:33:15";"FO";"2902";"193";"578";"0";"0.666";"0.0"
"2013-03-05";"12:33:15";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:33:23";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:33:23";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:33:23";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:33:24";"FO";"2903";"189";"591";"0";"0.680";"0.0"
"2013-03-05";"12:33:24";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:34:12";"C";"";"MI=6;SI=10;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=31;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:34:12";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:34:12";"REG1";"";"#1: alpha: 0.254, ETRm: 37.624, Ek: 148.307   ( beta: 0.014, ETRmPot: 46.565 ) ";""
"2013-03-05";"12:34:12";"REG2";"";"#1: alpha: 0.206, ETRm: 37.339, Ek: 181.614 ";""
"2013-03-05";"12:34:13";"FO";"2905";"183";"393";"0";"0.534";"0.0"
"2013-03-05";"12:34:22";"F";"2906";"196";"390";"14";"0.497";"2.9"
"2013-03-05";"12:34:32";"F";"2907";"199";"392";"41";"0.492";"8.5"
"2013-03-05";"12:34:42";"F";"2908";"208";"391";"85";"0.468";"16.7"
"2013-03-05";"12:34:52";"F";"2909";"226";"391";"133";"0.422";"23.6"
"2013-03-05";"12:35:02";"F";"2910";"252";"390";"200";"0.354";"29.7"
"2013-03-05";"12:35:11";"F";"2911";"276";"386";"275";"0.285";"32.9"
"2013-03-05";"12:35:21";"F";"2912";"300";"382";"404";"0.215";"36.5"
"2013-03-05";"12:35:31";"F";"2913";"314";"376";"545";"0.165";"37.8"
"2013-03-05";"12:35:31";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:35:38";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:35:38";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:35:38";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:35:39";"FO";"2914";"183";"369";"0";"0.504";"0.0"
"2013-03-05";"12:35:39";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:35:41";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:35:41";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:35:41";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-03-05";"12:35:42";"FO";"2915";"196";"371";"0";"0.472";"0.0"
"2013-03-05";"12:35:42";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:36:06";"C";"";"MI=6;SI=10;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=31;CW=30:00;CI=2;LW=0:10;LI=2;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:36:06";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:36:06";"REG1";"";"#1: alpha: 0.242, ETRm: 45.670, Ek: 188.670   ( beta: 0.013, ETRmPot: 56.698 ) ";""
"2013-03-05";"12:36:06";"REG2";"";"#1: alpha: 0.197, ETRm: 45.211, Ek: 229.621 ";""
"2013-03-05";"12:36:07";"FO";"2917";"180";"378";"0";"0.524";"0.0"
"2013-03-05";"12:36:16";"F";"2918";"200";"379";"41";"0.472";"8.1"
"2013-03-05";"12:36:26";"F";"2919";"206";"380";"85";"0.458";"16.4"
"2013-03-05";"12:36:36";"F";"2920";"219";"380";"133";"0.424";"23.7"
"2013-03-05";"12:36:46";"F";"2921";"235";"378";"200";"0.378";"31.8"
"2013-03-05";"12:36:56";"F";"2922";"255";"377";"275";"0.324";"37.4"
"2013-03-05";"12:37:06";"F";"2923";"281";"373";"404";"0.247";"41.9"
"2013-03-05";"12:37:16";"F";"2924";"298";"370";"545";"0.195";"44.6"
"2013-03-05";"12:37:25";"F";"2925";"317";"366";"811";"0.134";"45.6"
"2013-03-05";"12:37:25";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:37:54";"C";"";"MI=6;SI=10;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=31;CW=30:00;CI=2;LW=0:10;LI=4;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:37:54";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:37:54";"REG1";"";"#1: alpha: 0.250, ETRm: 46.508, Ek: 186.094   ( beta: 0.013, ETRmPot: 56.966 ) ";""
"2013-03-05";"12:37:54";"REG2";"";"#1: alpha: 0.206, ETRm: 44.019, Ek: 213.920 ";""
"2013-03-05";"12:37:55";"FO";"2927";"180";"373";"0";"0.517";"0.0"
"2013-03-05";"12:38:04";"F";"2928";"216";"371";"133";"0.418";"23.3"
"2013-03-05";"12:38:14";"F";"2929";"228";"368";"200";"0.380";"31.9"
"2013-03-05";"12:38:23";"F";"2930";"246";"367";"275";"0.330";"38.1"
"2013-03-05";"12:38:33";"F";"2931";"272";"367";"404";"0.259";"43.9"
"2013-03-05";"12:38:43";"F";"2932";"289";"362";"545";"0.202";"46.2"
"2013-03-05";"12:38:53";"F";"2933";"308";"355";"811";"0.132";"45.0"
"2013-03-05";"12:39:03";"F";"2934";"318";"349";"1175";"0.089";"43.9"
"2013-03-05";"12:39:13";"F";"2935";"324";"343";"1698";"0.055";"39.2"
"2013-03-05";"12:39:13";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:39:55";"C";"";"MI=6;SI=10;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=31;CW=30:00;CI=2;LW=0:10;LI=3;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-05";"12:39:55";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:39:55";"REG1";"";"#1: alpha: 0.127, ETRm: 13.498, Ek: 106.472   ( beta: 0.003, ETRmPot: 15.175 ) ";""
"2013-03-05";"12:39:55";"REG2";"";"#1: alpha: 0.106, ETRm: 12.835, Ek: 120.790 ";""
"2013-03-05";"12:39:56";"FO";"2937";"264";"733";"0";"0.640";"0.0"
"2013-03-05";"12:40:05";"F";"2938";"540";"718";"85";"0.248";"8.9"
"2013-03-05";"12:40:14";"F";"2939";"562";"679";"133";"0.172";"9.6"
"2013-03-05";"12:40:24";"F";"2940";"566";"651";"200";"0.131";"11.0"
"2013-03-05";"12:40:34";"F";"2941";"567";"634";"275";"0.106";"12.2"
"2013-03-05";"12:40:44";"F";"2942";"575";"626";"404";"0.081";"13.7"
"2013-03-05";"12:40:54";"F";"2943";"582";"620";"545";"0.061";"14.0"
"2013-03-05";"12:41:03";"F";"2944";"592";"616";"811";"0.039";"13.3"
"2013-03-05";"12:41:13";"F";"2945";"598";"612";"1175";"0.023";"11.4"
"2013-03-05";"12:41:13";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:43:50";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:43:50";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:43:50";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:43:51";"FO";"2946";"175";"660";"0";"0.735";"0.0"
"2013-03-05";"12:43:59";"F";"2947";"499";"603";"85";"0.172";"6.1"
"2013-03-05";"12:44:09";"F";"2948";"498";"556";"133";"0.104";"5.8"
"2013-03-05";"12:44:19";"F";"2949";"495";"534";"200";"0.073";"6.1"
"2013-03-05";"12:44:29";"F";"2950";"494";"523";"275";"0.055";"6.4"
"2013-03-05";"12:44:39";"F";"2951";"500";"519";"404";"0.037";"6.3"
"2013-03-05";"12:44:48";"F";"2952";"224";"51";"545";"-";"-"
"2013-03-05";"12:44:48";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:45:10";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:45:10";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:45:10";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:45:11";"FO";"2953";"190";"874";"0";"0.783";"0.0"
"2013-03-05";"12:45:20";"F";"2954";"562";"863";"85";"0.349";"12.5"
"2013-03-05";"12:45:29";"F";"2955";"660";"839";"133";"0.213";"11.9"
"2013-03-05";"12:45:39";"F";"2956";"691";"819";"200";"0.156";"13.1"
"2013-03-05";"12:45:49";"F";"2957";"700";"802";"275";"0.127";"14.7"
"2013-03-05";"12:45:59";"F";"2958";"707";"776";"404";"0.089";"15.1"
"2013-03-05";"12:46:09";"F";"2959";"701";"753";"545";"0.069";"15.8"
"2013-03-05";"12:46:18";"F";"2960";"694";"726";"811";"0.044";"15.0"
"2013-03-05";"12:46:28";"F";"2961";"679";"700";"1175";"0.030";"14.8"
"2013-03-05";"12:46:28";"SLCE";"";"Light Curve end ";""
"2013-03-05";"12:47:47";"SLCS";"";"Light Curve start ";""
"2013-03-05";"12:47:47";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-03-05";"12:47:47";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
