"2014-03-02";"21:59:11";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2014-03-02";"20:44:36";"F";"1979";"253";"251";"908";"-";"-"
"2014-03-02";"20:44:47";"F";"1980";"236";"239";"1317";"0.013";"7.2"
"2014-03-02";"20:45:15";"FO";"1981";"425";"446";"0";"0.047";"0.0"
"2014-03-02";"20:45:25";"F";"1982";"358";"449";"84";"0.203";"7.2"
"2014-03-02";"20:45:35";"F";"1983";"336";"376";"125";"0.106";"5.6"
"2014-03-02";"20:45:46";"F";"1984";"304";"337";"191";"0.098";"7.9"
"2014-03-02";"20:45:56";"F";"1985";"294";"316";"285";"0.070";"8.4"
"2014-03-02";"20:46:06";"F";"1986";"285";"301";"403";"0.053";"9.0"
"2014-03-02";"20:46:16";"F";"1987";"267";"273";"558";"0.022";"5.2"
"2014-03-02";"20:46:26";"F";"1988";"263";"264";"908";"0.004";"1.5"
"2014-03-02";"20:46:36";"F";"1989";"255";"256";"1317";"0.004";"2.2"
"2014-03-02";"20:48:40";"FO";"1990";"347";"364";"0";"0.047";"0.0"
"2014-03-02";"20:48:48";"F";"1991";"281";"341";"84";"0.176";"6.2"
"2014-03-02";"20:48:58";"F";"1992";"269";"319";"125";"0.157";"8.2"
"2014-03-02";"20:49:09";"F";"1993";"271";"309";"191";"0.123";"9.9"
"2014-03-02";"20:49:19";"F";"1994";"253";"275";"285";"0.080";"9.6"
"2014-03-02";"20:49:30";"F";"1995";"233";"249";"403";"0.064";"10.8"
"2014-03-02";"20:49:40";"F";"1996";"234";"243";"558";"0.037";"8.7"
"2014-03-02";"20:49:50";"F";"1997";"221";"218";"908";"-";"-"
"2014-03-02";"20:49:59";"F";"1998";"199";"200";"1317";"0.005";"2.8"
"2014-03-02";"20:50:31";"FO";"1999";"359";"360";"0";"0.003";"0.0"
"2014-03-02";"20:50:41";"F";"2000";"245";"293";"84";"0.164";"5.8"
"2014-03-02";"20:50:51";"F";"2001";"244";"285";"125";"0.144";"7.6"
"2014-03-02";"20:51:01";"F";"2002";"218";"244";"191";"0.107";"8.6"
"2014-03-02";"20:51:11";"F";"2003";"187";"216";"285";"0.134";"16.0"
"2014-03-02";"20:51:22";"F";"2004";"179";"191";"403";"0.063";"10.7"
"2014-03-02";"20:51:32";"F";"2005";"167";"167";"558";"0.000";"0.0"
"2014-03-02";"20:51:42";"F";"2006";"156";"156";"908";"0.000";"0.0"
"2014-03-02";"20:51:52";"F";"2007";"142";"144";"1317";"0.014";"7.7"
"2014-03-02";"20:52:26";"FO";"2008";"287";"294";"0";"0.024";"0.0"
"2014-03-02";"20:52:35";"F";"2009";"169";"178";"84";"0.051";"1.8"
"2014-03-02";"20:52:46";"F";"2010";"166";"174";"125";"0.046";"2.4"
"2014-03-02";"20:52:56";"F";"2011";"163";"170";"191";"0.041";"3.3"
"2014-03-02";"20:53:06";"F";"2012";"152";"152";"285";"0.000";"0.0"
"2014-03-02";"20:53:16";"F";"2013";"132";"130";"403";"-";"-"
"2014-03-02";"20:53:27";"F";"2014";"127";"130";"558";"0.023";"5.4"
"2014-03-02";"20:53:37";"F";"2015";"129";"128";"908";"-";"-"
"2014-03-02";"20:53:47";"F";"2016";"107";"107";"1317";"0.000";"0.0"
"2014-03-02";"20:55:33";"FO";"2017";"460";"458";"0";"-";"-"
"2014-03-02";"20:55:41";"F";"2018";"424";"425";"84";"0.002";"0.1"
"2014-03-02";"20:55:52";"F";"2019";"411";"407";"125";"-";"-"
"2014-03-02";"20:56:02";"F";"2020";"407";"407";"191";"0.000";"0.0"
"2014-03-02";"20:56:13";"F";"2021";"389";"386";"285";"-";"-"
"2014-03-02";"20:56:22";"F";"2022";"372";"371";"403";"-";"-"
"2014-03-02";"20:56:33";"F";"2023";"364";"363";"558";"-";"-"
"2014-03-02";"20:56:43";"F";"2024";"348";"345";"908";"-";"-"
"2014-03-02";"20:56:53";"F";"2025";"331";"333";"1317";"0.006";"3.3"
"2014-03-02";"20:57:35";"FO";"2026";"513";"688";"0";"0.254";"0.0"
"2014-03-02";"20:57:45";"F";"2027";"547";"660";"84";"0.171";"6.0"
"2014-03-02";"20:57:55";"F";"2028";"494";"552";"125";"0.105";"5.5"
"2014-03-02";"20:58:06";"F";"2029";"435";"467";"191";"0.069";"5.5"
"2014-03-02";"20:58:16";"F";"2030";"395";"415";"285";"0.048";"5.7"
"2014-03-02";"20:58:26";"F";"2031";"350";"358";"403";"0.022";"3.7"
"2014-03-02";"20:58:35";"F";"2032";"314";"316";"558";"0.006";"1.4"
"2014-03-02";"20:58:46";"F";"2033";"285";"291";"908";"0.021";"8.0"
"2014-03-02";"20:58:56";"F";"2034";"265";"263";"1317";"-";"-"
"2014-03-02";"20:59:17";"FO";"2035";"574";"700";"0";"0.180";"0.0"
"2014-03-02";"20:59:27";"F";"2036";"534";"631";"84";"0.154";"5.4"
"2014-03-02";"20:59:37";"F";"2037";"487";"557";"125";"0.126";"6.6"
"2014-03-02";"20:59:47";"F";"2038";"410";"441";"191";"0.070";"5.6"
"2014-03-02";"20:59:56";"F";"2039";"367";"387";"285";"0.052";"6.2"
"2014-03-02";"21:00:07";"F";"2040";"327";"339";"403";"0.035";"5.9"
"2014-03-02";"21:00:17";"F";"2041";"299";"299";"558";"0.000";"0.0"
"2014-03-02";"21:00:28";"F";"2042";"279";"275";"908";"-";"-"
"2014-03-02";"21:00:37";"F";"2043";"254";"252";"1317";"-";"-"
"2014-03-02";"21:01:12";"FO";"2044";"497";"526";"0";"0.055";"0.0"
"2014-03-02";"21:01:22";"F";"2045";"395";"469";"84";"0.158";"5.6"
"2014-03-02";"21:01:32";"F";"2046";"353";"397";"125";"0.111";"5.8"
"2014-03-02";"21:01:42";"F";"2047";"302";"331";"191";"0.088";"7.1"
"2014-03-02";"21:01:52";"F";"2048";"272";"293";"285";"0.072";"8.6"
"2014-03-02";"21:02:03";"F";"2049";"260";"267";"403";"0.026";"4.4"
"2014-03-02";"21:02:13";"F";"2050";"217";"217";"558";"0.000";"0.0"
"2014-03-02";"21:02:23";"F";"2051";"207";"208";"908";"0.005";"1.9"
"2014-03-02";"21:02:32";"F";"2052";"182";"185";"1317";"0.016";"8.9"
"2014-03-02";"21:03:00";"FO";"2053";"539";"598";"0";"0.099";"0.0"
"2014-03-02";"21:03:10";"F";"2054";"516";"582";"84";"0.113";"4.0"
"2014-03-02";"21:03:21";"F";"2055";"468";"508";"125";"0.079";"4.1"
"2014-03-02";"21:03:31";"F";"2056";"413";"436";"191";"0.053";"4.3"
"2014-03-02";"21:03:40";"F";"2057";"368";"384";"285";"0.042";"5.0"
"2014-03-02";"21:03:50";"F";"2058";"335";"341";"403";"0.018";"3.0"
"2014-03-02";"21:04:01";"F";"2059";"307";"307";"558";"0.000";"0.0"
"2014-03-02";"21:04:11";"F";"2060";"314";"314";"908";"0.000";"0.0"
"2014-03-02";"21:04:21";"F";"2061";"284";"283";"1317";"-";"-"
"2014-03-02";"21:04:51";"FO";"2062";"434";"465";"0";"0.067";"0.0"
"2014-03-02";"21:05:01";"F";"2063";"385";"432";"84";"0.109";"3.8"
"2014-03-02";"21:05:11";"F";"2064";"351";"381";"125";"0.079";"4.1"
"2014-03-02";"21:05:20";"F";"2065";"319";"336";"191";"0.051";"4.1"
"2014-03-02";"21:05:31";"F";"2066";"270";"287";"285";"0.059";"7.1"
"2014-03-02";"21:05:41";"F";"2067";"283";"284";"403";"0.004";"0.7"
"2014-03-02";"21:05:51";"F";"2068";"247";"246";"558";"-";"-"
"2014-03-02";"21:06:02";"F";"2069";"227";"231";"908";"0.017";"6.5"
"2014-03-02";"21:06:12";"F";"2070";"228";"230";"1317";"0.009";"5.0"
"2014-03-02";"21:06:34";"FO";"2071";"271";"274";"0";"0.011";"0.0"
"2014-03-02";"21:06:44";"F";"2072";"200";"208";"84";"0.038";"1.3"
"2014-03-02";"21:06:53";"F";"2073";"183";"186";"125";"0.016";"0.8"
"2014-03-02";"21:07:04";"F";"2074";"167";"166";"191";"-";"-"
"2014-03-02";"21:07:14";"F";"2075";"142";"143";"285";"0.007";"0.8"
"2014-03-02";"21:07:24";"F";"2076";"116";"114";"403";"-";"-"
"2014-03-02";"21:07:34";"F";"2077";"106";"107";"558";"0.009";"2.1"
"2014-03-02";"21:07:45";"F";"2078";"96";"97";"908";"0.010";"3.8"
"2014-03-02";"21:07:55";"F";"2079";"94";"95";"1317";"0.011";"6.1"
"2014-03-02";"21:08:27";"FO";"2080";"393";"393";"0";"0.000";"0.0"
"2014-03-02";"21:08:36";"F";"2081";"354";"353";"84";"-";"-"
"2014-03-02";"21:08:46";"F";"2082";"344";"342";"125";"-";"-"
"2014-03-02";"21:08:56";"F";"2083";"330";"327";"191";"-";"-"
"2014-03-02";"21:09:06";"F";"2084";"311";"308";"285";"-";"-"
"2014-03-02";"21:09:16";"F";"2085";"306";"304";"403";"-";"-"
"2014-03-02";"21:09:26";"F";"2086";"292";"294";"558";"0.007";"1.6"
"2014-03-02";"21:09:37";"F";"2087";"271";"272";"908";"0.004";"1.5"
"2014-03-02";"21:09:47";"F";"2088";"277";"276";"1317";"-";"-"
"2014-03-02";"21:10:24";"FO";"2089";"645";"879";"0";"0.266";"0.0"
"2014-03-02";"21:10:33";"F";"2090";"681";"764";"84";"0.109";"3.8"
"2014-03-02";"21:10:44";"F";"2091";"578";"626";"125";"0.077";"4.0"
"2014-03-02";"21:10:53";"F";"2092";"487";"509";"191";"0.043";"3.4"
"2014-03-02";"21:11:04";"F";"2093";"433";"439";"285";"0.014";"1.7"
"2014-03-02";"21:11:14";"F";"2094";"380";"384";"403";"0.010";"1.7"
"2014-03-02";"21:11:24";"F";"2095";"338";"356";"558";"0.051";"12.0"
"2014-03-02";"21:11:34";"F";"2096";"333";"330";"908";"-";"-"
"2014-03-02";"21:11:44";"F";"2097";"299";"299";"1317";"0.000";"0.0"
"2014-03-02";"21:12:07";"FO";"2098";"455";"511";"0";"0.110";"0.0"
"2014-03-02";"21:12:16";"F";"2099";"405";"460";"84";"0.120";"4.2"
"2014-03-02";"21:12:26";"F";"2100";"362";"391";"125";"0.074";"3.9"
"2014-03-02";"21:12:37";"F";"2101";"315";"332";"191";"0.051";"4.1"
"2014-03-02";"21:12:47";"F";"2102";"280";"286";"285";"0.021";"2.5"
"2014-03-02";"21:12:57";"F";"2103";"263";"269";"403";"0.022";"3.7"
"2014-03-02";"21:13:07";"F";"2104";"249";"246";"558";"-";"-"
"2014-03-02";"21:13:17";"F";"2105";"236";"236";"908";"0.000";"0.0"
"2014-03-02";"21:13:27";"F";"2106";"225";"224";"1317";"-";"-"
"2014-03-02";"21:14:11";"FO";"2107";"403";"463";"0";"0.130";"0.0"
"2014-03-02";"21:14:19";"F";"2108";"355";"409";"84";"0.132";"4.7"
"2014-03-02";"21:14:30";"F";"2109";"323";"365";"125";"0.115";"6.0"
"2014-03-02";"21:14:40";"F";"2110";"299";"322";"191";"0.071";"5.7"
"2014-03-02";"21:14:51";"F";"2111";"276";"286";"285";"0.035";"4.2"
"2014-03-02";"21:15:01";"F";"2112";"256";"264";"403";"0.030";"5.1"
"2014-03-02";"21:15:10";"F";"2113";"234";"231";"558";"-";"-"
"2014-03-02";"21:15:20";"F";"2114";"219";"223";"908";"0.018";"6.9"
"2014-03-02";"21:15:32";"F";"2115";"218";"218";"1317";"0.000";"0.0"
"2014-03-02";"21:15:51";"FO";"2116";"506";"635";"0";"0.203";"0.0"
"2014-03-02";"21:16:01";"F";"2117";"493";"562";"84";"0.123";"4.3"
"2014-03-02";"21:16:11";"F";"2118";"447";"488";"125";"0.084";"4.4"
"2014-03-02";"21:16:21";"F";"2119";"375";"414";"191";"0.094";"7.5"
"2014-03-02";"21:16:31";"F";"2120";"353";"367";"285";"0.038";"4.5"
"2014-03-02";"21:16:41";"F";"2121";"313";"321";"403";"0.025";"4.2"
"2014-03-02";"21:16:52";"F";"2122";"291";"309";"558";"0.058";"13.6"
"2014-03-02";"21:17:02";"F";"2123";"272";"276";"908";"0.014";"5.3"
"2014-03-02";"21:17:12";"F";"2124";"265";"259";"1317";"-";"-"
"2014-03-02";"21:17:58";"FO";"2125";"490";"560";"0";"0.125";"0.0"
"2014-03-02";"21:18:08";"F";"2126";"421";"477";"84";"0.117";"4.1"
"2014-03-02";"21:18:17";"F";"2127";"380";"413";"125";"0.080";"4.2"
"2014-03-02";"21:18:28";"F";"2128";"340";"359";"191";"0.053";"4.3"
"2014-03-02";"21:18:38";"F";"2129";"296";"304";"285";"0.026";"3.1"
"2014-03-02";"21:18:48";"F";"2130";"261";"265";"403";"0.015";"2.5"
"2014-03-02";"21:18:58";"F";"2131";"234";"246";"558";"0.049";"11.5"
"2014-03-02";"21:19:09";"F";"2132";"231";"230";"908";"-";"-"
"2014-03-02";"21:19:19";"F";"2133";"213";"211";"1317";"-";"-"
"2014-03-02";"21:19:43";"FO";"2134";"339";"342";"0";"0.009";"0.0"
"2014-03-02";"21:19:53";"F";"2135";"287";"313";"84";"0.083";"2.9"
"2014-03-02";"21:20:03";"F";"2136";"270";"280";"125";"0.036";"1.9"
"2014-03-02";"21:20:13";"F";"2137";"267";"272";"191";"0.018";"1.4"
"2014-03-02";"21:20:24";"F";"2138";"237";"237";"285";"0.000";"0.0"
"2014-03-02";"21:20:33";"F";"2139";"218";"218";"403";"0.000";"0.0"
"2014-03-02";"21:20:43";"F";"2140";"207";"207";"558";"0.000";"0.0"
"2014-03-02";"21:20:54";"F";"2141";"190";"188";"908";"-";"-"
"2014-03-02";"21:21:04";"F";"2142";"200";"203";"1317";"0.015";"8.3"
"2014-03-02";"21:21:45";"FO";"2143";"204";"207";"0";"0.014";"0.0"
"2014-03-02";"21:21:55";"F";"2144";"137";"146";"84";"0.062";"2.2"
"2014-03-02";"21:22:05";"F";"2145";"124";"128";"125";"0.031";"1.6"
"2014-03-02";"21:22:15";"F";"2146";"116";"114";"191";"-";"-"
"2014-03-02";"21:22:25";"F";"2147";"92";"92";"285";"0.000";"0.0"
"2014-03-02";"21:22:36";"F";"2148";"84";"84";"403";"0.000";"0.0"
"2014-03-02";"21:22:46";"F";"2149";"78";"78";"558";"0.000";"0.0"
"2014-03-02";"21:22:56";"F";"2150";"67";"66";"908";"-";"-"
"2014-03-02";"21:23:06";"F";"2151";"59";"59";"1317";"0.000";"0.0"
"2014-03-02";"21:23:42";"FO";"2152";"228";"235";"0";"0.030";"0.0"
"2014-03-02";"21:23:51";"F";"2153";"182";"208";"84";"0.125";"4.4"
"2014-03-02";"21:24:01";"F";"2154";"182";"204";"125";"0.108";"5.7"
"2014-03-02";"21:24:11";"F";"2155";"188";"197";"191";"0.046";"3.7"
"2014-03-02";"21:24:22";"F";"2156";"184";"190";"285";"0.032";"3.8"
"2014-03-02";"21:24:32";"F";"2157";"176";"179";"403";"0.017";"2.9"
"2014-03-02";"21:24:41";"F";"2158";"165";"175";"558";"0.057";"13.4"
"2014-03-02";"21:24:53";"F";"2159";"166";"166";"908";"0.000";"0.0"
"2014-03-02";"21:25:03";"F";"2160";"165";"165";"1317";"0.000";"0.0"
"2014-03-02";"21:25:41";"FO";"2161";"336";"426";"0";"0.211";"0.0"
"2014-03-02";"21:25:51";"F";"2162";"311";"359";"84";"0.134";"4.7"
"2014-03-02";"21:26:01";"F";"2163";"286";"320";"125";"0.106";"5.6"
"2014-03-02";"21:26:11";"F";"2164";"268";"281";"191";"0.046";"3.7"
"2014-03-02";"21:26:21";"F";"2165";"222";"230";"285";"0.035";"4.2"
"2014-03-02";"21:26:31";"F";"2166";"206";"209";"403";"0.014";"2.4"
"2014-03-02";"21:26:42";"F";"2167";"203";"203";"558";"0.000";"0.0"
"2014-03-02";"21:26:52";"F";"2168";"175";"178";"908";"0.017";"6.5"
"2014-03-02";"21:27:02";"F";"2169";"182";"182";"1317";"0.000";"0.0"
"2014-03-02";"21:27:45";"FO";"2170";"331";"417";"0";"0.206";"0.0"
"2014-03-02";"21:27:54";"F";"2171";"329";"384";"84";"0.143";"5.0"
"2014-03-02";"21:28:03";"F";"2172";"310";"351";"125";"0.117";"6.1"
"2014-03-02";"21:28:15";"F";"2173";"286";"314";"191";"0.089";"7.1"
"2014-03-02";"21:28:25";"F";"2174";"256";"283";"285";"0.095";"11.4"
"2014-03-02";"21:28:35";"F";"2175";"232";"241";"403";"0.037";"6.3"
"2014-03-02";"21:28:45";"F";"2176";"227";"227";"558";"0.000";"0.0"
"2014-03-02";"21:28:55";"F";"2177";"205";"200";"908";"-";"-"
"2014-03-02";"21:29:05";"F";"2178";"187";"185";"1317";"-";"-"
"2014-03-02";"21:29:33";"FO";"2179";"319";"474";"0";"0.327";"0.0"
"2014-03-02";"21:29:43";"F";"2180";"363";"402";"84";"0.097";"3.4"
"2014-03-02";"21:29:53";"F";"2181";"309";"352";"125";"0.122";"6.4"
"2014-03-02";"21:30:04";"F";"2182";"299";"323";"191";"0.074";"5.9"
"2014-03-02";"21:30:14";"F";"2183";"277";"296";"285";"0.064";"7.7"
"2014-03-02";"21:30:23";"F";"2184";"255";"268";"403";"0.049";"8.3"
"2014-03-02";"21:30:35";"F";"2185";"245";"250";"558";"0.020";"4.7"
"2014-03-02";"21:30:45";"F";"2186";"226";"228";"908";"0.009";"3.4"
"2014-03-02";"21:30:54";"F";"2187";"225";"226";"1317";"0.004";"2.2"
"2014-03-02";"21:31:15";"FO";"2188";"295";"387";"0";"0.238";"0.0"
"2014-03-02";"21:31:24";"F";"2189";"312";"362";"84";"0.138";"4.9"
"2014-03-02";"21:31:35";"F";"2190";"301";"336";"125";"0.104";"5.5"
"2014-03-02";"21:31:45";"F";"2191";"286";"308";"191";"0.071";"5.7"
"2014-03-02";"21:31:55";"F";"2192";"272";"283";"285";"0.039";"4.7"
"2014-03-02";"21:32:05";"F";"2193";"262";"268";"403";"0.022";"3.7"
"2014-03-02";"21:32:15";"F";"2194";"255";"261";"558";"0.023";"5.4"
"2014-03-02";"21:32:25";"F";"2195";"236";"234";"908";"-";"-"
"2014-03-02";"21:32:36";"F";"2196";"214";"214";"1317";"0.000";"0.0"
"2014-03-02";"21:33:00";"FO";"2197";"370";"375";"0";"0.013";"0.0"
"2014-03-02";"21:33:09";"F";"2198";"325";"337";"84";"0.036";"1.3"
"2014-03-02";"21:33:19";"F";"2199";"320";"329";"125";"0.027";"1.4"
"2014-03-02";"21:33:29";"F";"2200";"322";"324";"191";"0.006";"0.5"
"2014-03-02";"21:33:39";"F";"2201";"308";"308";"285";"0.000";"0.0"
"2014-03-02";"21:33:49";"F";"2202";"294";"293";"403";"-";"-"
"2014-03-02";"21:34:00";"F";"2203";"293";"291";"558";"-";"-"
"2014-03-02";"21:34:10";"F";"2204";"276";"276";"908";"0.000";"0.0"
"2014-03-02";"21:34:20";"F";"2205";"267";"267";"1317";"0.000";"0.0"
"2014-03-02";"21:34:42";"FO";"2206";"449";"496";"0";"0.095";"0.0"
"2014-03-02";"21:34:52";"F";"2207";"513";"511";"84";"-";"-"
"2014-03-02";"21:35:02";"F";"2208";"492";"490";"125";"-";"-"
"2014-03-02";"21:35:12";"F";"2209";"481";"482";"191";"0.002";"0.2"
"2014-03-02";"21:35:22";"F";"2210";"481";"479";"285";"-";"-"
"2014-03-02";"21:35:32";"F";"2211";"467";"464";"403";"-";"-"
"2014-03-02";"21:35:43";"F";"2212";"454";"452";"558";"-";"-"
"2014-03-02";"21:35:53";"F";"2213";"438";"438";"908";"0.000";"0.0"
"2014-03-02";"21:36:03";"F";"2214";"428";"424";"1317";"-";"-"
"2014-03-02";"21:36:23";"FO";"2215";"407";"598";"0";"0.319";"0.0"
"2014-03-02";"21:36:33";"F";"2216";"437";"477";"84";"0.084";"3.0"
"2014-03-02";"21:36:42";"F";"2217";"393";"418";"125";"0.060";"3.2"
"2014-03-02";"21:36:52";"F";"2218";"325";"338";"191";"0.038";"3.0"
"2014-03-02";"21:37:04";"F";"2219";"288";"287";"285";"-";"-"
"2014-03-02";"21:37:13";"F";"2220";"254";"253";"403";"-";"-"
"2014-03-02";"21:37:23";"F";"2221";"230";"228";"558";"-";"-"
"2014-03-02";"21:37:33";"F";"2222";"211";"209";"908";"-";"-"
"2014-03-02";"21:37:44";"F";"2223";"192";"190";"1317";"-";"-"
"2014-03-02";"21:38:50";"FO";"2224";"367";"413";"0";"0.111";"0.0"
"2014-03-02";"21:39:00";"F";"2225";"313";"370";"84";"0.154";"5.4"
"2014-03-02";"21:39:09";"F";"2226";"293";"333";"125";"0.120";"6.3"
"2014-03-02";"21:39:21";"F";"2227";"263";"287";"191";"0.084";"6.7"
"2014-03-02";"21:39:30";"F";"2228";"245";"256";"285";"0.043";"5.1"
"2014-03-02";"21:39:40";"F";"2229";"209";"213";"403";"0.019";"3.2"
"2014-03-02";"21:39:50";"F";"2230";"177";"186";"558";"0.048";"11.2"
"2014-03-02";"21:40:01";"F";"2231";"181";"181";"908";"0.000";"0.0"
"2014-03-02";"21:40:11";"F";"2232";"169";"167";"1317";"-";"-"
"2014-03-02";"21:40:42";"FO";"2233";"522";"703";"0";"0.257";"0.0"
"2014-03-02";"21:40:50";"F";"2234";"534";"618";"84";"0.136";"4.8"
"2014-03-02";"21:41:00";"F";"2235";"485";"542";"125";"0.105";"5.5"
"2014-03-02";"21:41:11";"F";"2236";"420";"445";"191";"0.056";"4.5"
"2014-03-02";"21:41:20";"F";"2237";"361";"375";"285";"0.037";"4.4"
"2014-03-02";"21:41:30";"F";"2238";"318";"326";"403";"0.025";"4.2"
"2014-03-02";"21:41:41";"F";"2239";"278";"288";"558";"0.035";"8.2"
"2014-03-02";"21:41:51";"F";"2240";"257";"260";"908";"0.012";"4.6"
"2014-03-02";"21:42:01";"F";"2241";"259";"255";"1317";"-";"-"
"2014-03-02";"21:42:48";"FO";"2242";"565";"761";"0";"0.258";"0.0"
"2014-03-02";"21:42:58";"F";"2243";"542";"627";"84";"0.136";"4.8"
"2014-03-02";"21:43:07";"F";"2244";"450";"499";"125";"0.098";"5.1"
"2014-03-02";"21:43:18";"F";"2245";"385";"406";"191";"0.052";"4.2"
"2014-03-02";"21:43:28";"F";"2246";"313";"324";"285";"0.034";"4.1"
"2014-03-02";"21:43:38";"F";"2247";"279";"285";"403";"0.021";"3.6"
"2014-03-02";"21:43:48";"F";"2248";"254";"254";"558";"0.000";"0.0"
"2014-03-02";"21:43:58";"F";"2249";"231";"235";"908";"0.017";"6.5"
"2014-03-02";"21:44:08";"F";"2250";"216";"216";"1317";"0.000";"0.0"
"2014-03-02";"21:44:53";"FO";"2251";"437";"619";"0";"0.294";"0.0"
"2014-03-02";"21:45:02";"F";"2252";"462";"541";"84";"0.146";"5.2"
"2014-03-02";"21:45:13";"F";"2253";"445";"503";"125";"0.115";"6.0"
"2014-03-02";"21:45:23";"F";"2254";"382";"404";"191";"0.054";"4.3"
"2014-03-02";"21:45:33";"F";"2255";"330";"347";"285";"0.049";"5.9"
"2014-03-02";"21:45:44";"F";"2256";"293";"301";"403";"0.027";"4.6"
"2014-03-02";"21:45:54";"F";"2257";"259";"272";"558";"0.048";"11.2"
"2014-03-02";"21:46:03";"F";"2258";"241";"246";"908";"0.020";"7.6"
"2014-03-02";"21:46:13";"F";"2259";"237";"237";"1317";"0.000";"0.0"
"2014-03-02";"21:46:38";"FO";"2260";"278";"317";"0";"0.123";"0.0"
"2014-03-02";"21:46:48";"F";"2261";"231";"257";"84";"0.101";"3.6"
"2014-03-02";"21:46:58";"F";"2262";"192";"207";"125";"0.072";"3.8"
"2014-03-02";"21:47:09";"F";"2263";"173";"174";"191";"0.006";"0.5"
"2014-03-02";"21:47:18";"F";"2264";"135";"135";"285";"0.000";"0.0"
"2014-03-02";"21:47:28";"F";"2265";"119";"120";"403";"0.008";"1.4"
"2014-03-02";"21:47:39";"F";"2266";"107";"104";"558";"-";"-"
"2014-03-02";"21:47:49";"F";"2267";"92";"90";"908";"-";"-"
"2014-03-02";"21:47:59";"F";"2268";"84";"84";"1317";"0.000";"0.0"
"2014-03-02";"21:48:50";"FO";"2269";"197";"202";"0";"0.025";"0.0"
"2014-03-02";"21:49:00";"F";"2270";"157";"159";"84";"0.013";"0.5"
"2014-03-02";"21:49:09";"F";"2271";"130";"129";"125";"-";"-"
"2014-03-02";"21:49:19";"F";"2272";"115";"115";"191";"0.000";"0.0"
"2014-03-02";"21:49:31";"F";"2273";"107";"108";"285";"0.009";"1.1"
"2014-03-02";"21:49:40";"F";"2274";"87";"87";"403";"0.000";"0.0"
"2014-03-02";"21:49:50";"F";"2275";"72";"69";"558";"-";"-"
"2014-03-02";"21:50:00";"F";"2276";"68";"68";"908";"0.000";"0.0"
"2014-03-02";"21:50:10";"F";"2277";"58";"57";"1317";"-";"-"
